id,Name,Type,Cuisine,Address,District,Rating,Average
D9_0001,Gogi_House__Quan_Nuong_Han_Quoc__Vincom_Le_Van_Viet,Bistro,Korean,"Tang_L402_Vincom_Le_Van_Viet,_50_Le_Van_Viet,_P._Hiep_Phu",9,4.05,400000
D9_0002,Tra_Sua_Wait_Tea_Vietnam__Le_Van_Viet,Cafe,Vietnamese,"503_Le_Van_Viet,_P._Tang_Nhon_Phu_A",9,4.65,50000
D9_0003,Domino’s_Pizza__Le_Van_Viet,Restaurant,Italian,"196_Le_Van_Viet,_P._Tang_Nhon_Phu_B",9,3.7,140000
D9_0004,King_BBQ__Vua_Nuong_Han_Quoc__Vincom_Le_Van_Viet,Restaurant,Korean,"Vincom_Le_Van_Viet,_50_Le_Van_Viet,_P._Hiep_Phu",9,3.8,350000
D9_0005,Buffet_Beo_99k,Restaurant,Vietnamese,"6_Tang_Nhon_Phu,_P._Phuoc_Long_B",9,3.7,87000
D9_0006,HIA_Corner__Man_Thien,Cafe,Vietnamese,"35_Man_Thien,_P._Hiep_Phu",9,4.85,35000
D9_0007,Grill_&_Cheer__Buffet_Nuong_&_Lau___TTTM_Vincom_Le_Van_Viet,Restaurant,Korean,"50_Le_Van_Viet,_Phuong_Hiep_Phu",9,3.8,219000
D9_0008,Nijyu_Maru__Vincom_Le_Van_Viet,Restaurant,Japanese,"Tang_L417,_Vincom_Le_Van_Viet,_50_Le_Van_Viet,_P._Hiep_Phu",9,3.75,150000
D9_0009,Hutong__Hotpot_Paradise__Vincom_Le_Van_Viet,Restaurant,Chinese,"Tang_4_Vincom_Le_Van_Viet,_50_Le_Van_Viet,_P._Hiep_Phu",9,3.75,190000
D9_0010,Manwah_Taiwanese_Hotpot__Vincom_Le_Van_Viet,Restaurant,Taiwanese,"Tang_L401_Vincom_Le_Van_Viet,_50_Le_Van_Viet",9,4,435000
