id,Name,Type,Cuisine,Address,District,Rating,Average
D10_0001,Hanuri__Quan_An_Han_Quoc__Su_Van_Hanh,Bistro,Korean,"736_Su_Van_Hanh,_P._12",10,3.5,80000
D10_0002,"Monkey_In_Black__Milo_Dam,_Tra_Sua_&_Ca_Phe",Cafe,Vietnamese,698_Su_Van_Hanh,10,3.8,33000
D10_0003,Say_Coffee_24H__Su_Van_Hanh,Cafe,Vietnamese,756_Su_Van_Hanh,10,3.45,22500
D10_0004,BeefSteak__Mi_Y__Salad_Cow_Express__Su_Van_Hanh,Restaurant,Vietnamese,"457_Su_Van_Hanh,_P._12",10,3.85,70000
D10_0005,Lau_Tom_Cang_Xien__Tran_Nhan_Ton,Bistro,Vietnamese,"142_Tran_Nhan_Ton,_P._2",10,3.5,152500
D10_0006,Sakura_Viet_Nam__Sushi_Nhat_Ban,Bistro,Japanese,505_Su_Van_Hanh,10,3.6,70500
D10_0007,Lang_Nuong_Nam_Bo__To_Hien_Thanh,Restaurant,Vietnamese,"302A_To_Hien_Thanh,_P._15",10,3.6,122500
D10_0008,Dallas_Cakes_&_Coffee__3_Thang_2,Bakery,Vietnamese,"233_Duong_3_Thang_2,_P._10",10,4.45,35000
D10_0009,Alifood_Corner__Chung_Cu_Ngo_Gia_Tu,Bistro,Vietnamese,"009_Lo_T_Chung_Cu_Ngo_Gia_Tu,_P._2",10,3.1,30000
D10_0010,Che_Thai_Y_Phuong,Bistro,Thailand,"380_Nguyen_Tri_Phuong,_P._4",10,4.85,25500
D10_0011,Co_Nam__Cut_Chien_Bo,Bistro,Vietnamese,"54_Dong_Nai,_P._15",10,3.5,10000
D10_0012,Hallyu__Korean_Fast_Food__Tran_Minh_Quyen,Bistro,Korean,"07_Tran_Minh_Quyen,_P._10",10,3.75,138000
D10_0013,Con_Ga_Nuong__Thanh_Thai,Bistro,Vietnamese,"152/7_Thanh_Thai,_P._12",10,3.35,87500
D10_0014,Kleine_Ecke_Cafe__To_Hien_Thanh,Cafe,Vietnamese,"339/34A1_To_Hien_Thanh,_P._12",10,3.7,60000
D10_0015,Hawaii_Kia,Cafe,Vietnamese,401_Su_Van_Hanh,10,3.5,42500
D10_0016,Domino’s_Pizza__Nguyen_Tri_Phuong,Restaurant,Vietnamese,"313_Nguyen_Tri_Phuong,_P._5",10,3.7,124000
D10_0017,TikTak__Tra_Sua_&_Tra_Dao__Cach_Mang_Thang_8,Cafe,Vietnamese,"503B_Cach_Mang_Thang_8,_P._13",10,3.45,20000
D10_0018,Chi_3__Bun_Nuoc__To_Hien_Thanh,Bistro,Vietnamese,"495/2_To_Hien_Thanh,_P._14",10,3.4,37500
D10_0019,Com_Nieu_Thien_Ly__Cuu_Long,Bistro,Singapore,"87A_Cuu_Long,_P._15",10,3.45,62500
D10_0020,Tra_Sua_Bobapop__Cao_Thang,Cafe,Taiwanese,"115_Cao_Thang,_P._11",10,3.35,35500
D10_0021,Moc_Vi_Quan__Mi_Quang_&_Com_Dia_Nong__Su_Van_Hanh,Restaurant,Vietnamese,"732_Su_Van_Hanh,_P._12",10,3.5,37000
D10_0022,Sushi_Co_Chu_Nho__Ba_Thang_Hai,Bistro,Japanese,"543_Ba_Thang_Hai,_P._8",10,3.25,50000
D10_0023,Banh_Canh_Ghe_Muoi_Ot_Xanh__Nguyen_Tri_Phuong,Bistro,Vietnamese,"484A_Nguyen_Tri_Phuong,_P._9",10,4.85,60000
D10_0024,Oc_Nhu__Dien_Bien_Phu,Bistro,Vietnamese,"650/4/29D_Dien_Bien_Phu,_P._11",10,3.25,65000
D10_0025,Banh_Canh_Cua_Ut_Le__To_Hien_Thanh,Bistro,Vietnamese,204_-_210_To_Hien_Thanh_P._15,10,3.55,42500
D10_0026,Nha_Hang_Nuong_BARBECUE_GARDEN,Restaurant,Vietnamese,448_Duong_3_Thang_2,10,3.65,225000
D10_0027,Take_Coffee__To_Hien_Thanh,Cafe,Vietnamese,"339/22_To_Hien_Thanh,_P._12",10,3.5,31000
D10_0028,Uncle_Tea__Tra_Dai_Loan__Hung_Vuong,Cafe,Taiwanese,"162_Hung_Vuong,_P._2",10,3.1,44500
D10_0029,Con_Voi_Vang__Vincom_Maximark_3/2,Restaurant,Vietnamese,"Tang_4,_Food_Court_Vincom_Maximark_Duong_3_Thang_2",10,3.6,370000
D10_0030,The_Milktea_Guy,Cafe,Vietnamese,"006_Lo_F,_Chung_Cu_Ngo_Gia_Tu,_P._3",10,3.1,20000
D10_0031,Tra_Sua_Comebuy__Su_Van_Hanh,Cafe,Taiwanese,"682_Su_Van_Hanh,_P._12",10,4.05,46500
D10_0032,Beefsteak_Cu_Hanh_Tay__Su_Van_Hanh,Bistro,Vietnamese,"391/6_Su_Van_Hanh,_P._12",10,3.5,56500
