id,Name,Type,Cuisine,Address,District,Rating,Average
D7_0001,Morico__Contemporary_Japanese_Lifestyle__Crescent_Mall,Restaurant,Japanese,"Tang_2_Crescent_Mall,_101_Ton_Dat_Tien,_P._Tan_Phu",7,3.95,235000
D7_0002,Papas_Chicken__Phu_My_Hung,Restaurant,Korean,"S371_Hung_Vuong_2,_Bui_Bang_Doan",7,3.5,265000
D7_0003,Sumo_BBQ__SC_VivoCity__Buffet_Nuong__Lau,Restaurant,Japanese,"Tang_2_Lo_02__39_SC_Vivo_City,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,4.2,707000
D7_0004,Mr.BBQ__Am_Thuc_Han_Quoc,Restaurant,Korean,137_Ton_Dat_Tien,7,3.6,480000
D7_0005,Pizza_4P__Pizza_Kieu_Nhat__Nguyen_Van_Linh,Restaurant,Japanese,"Lo_MD2,_Nguyen_Van_Linh,_P_Tan_Phu",7,4.05,500000
D7_0006,Seol_Hwa__Bingsu_Sua_Bao_Tuyet_Hoa__Sky_Graden,Cafe,Korean,"28/1_Pham_Van_Nghi,_Khu_Pho_Sky_Garden_1,_P._Tan_Phong",7,3.95,270000
D7_0007,Shabu_Ya__SC_VivoCity,Restaurant,Japanese,"Tang_4__SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.8,490000
D7_0008,Galbi_Brothers__Nha_Hang_Han_Quoc,Restaurant,Korean,"R1__25_Hung_Phuoc_4,_Pham_Van_Nghi,_P._Tan_Phong",7,3.45,750000
D7_0009,DMaris__Buffet_Cao_Cap__Lotte_Mart_Nam_Sai_Gon,Restaurant,Korean,"Lau_3_Lotte_Mart_Nam_Sai_Gon,_469_Nguyen_Huu_Tho,_P._Tan_Hung",7,3.85,890000
D7_0010,Kem_Xoi_Dua_Bu_Bu__Duong_So_10,Cafe,Vietnamese,"14_Duong_So_10,_P._Tan_Quy",7,3.6,30000
D7_0011,Buzza_Pizza__Nguyen_Thi_Thap,Restaurant,Italian,"Tang_1,_51__53_Nguyen_Thi_Thap,_P._Tan_Hung",7,4,208000
D7_0012,Marukame_Udon__SC_VivoCity,Restaurant,Japanese,"Tang_2__SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.7,230000
D7_0013,The_Coffee_Bean__Tea_Leaf__Crescent_Mall,Cafe,USA,"101_Nguyen_Khac_Vien,_P._Tan_Phu",7,3.9,180000
D7_0014,King_BBQ__Vua_Nuong_Han_Quoc__SC_VivoCity,Restaurant,Korean,"0405B_SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.65,700000
D7_0015,Tra_Sua_Xien_Que_Hot__Cold__Nguyen_Thi_Thap,Cafe,Vietnamese,390A_Nguyen_Thi_Thap,7,3.55,69000
D7_0016,"Yeebo_Di_Buu__Seafood,_Hot_Pot__Dimsum__Ho_Ban_Nguyet",Restaurant,Chinese,"109_Ton_Dat_Tien,_P._Tan_Phu",7,3.8,960000
D7_0017,Korean_Grill__Buzza_BBQ_Buffet__Nguyen_Thi_Thap,Restaurant,Korean,"Tang_3,_51__53_Nguyen_Thi_Thap,_P._Tan_Hung",7,4.05,140000
D7_0018,Boomerang_Bistro_Saigon,Restaurant,Vietnamese,"107_Ton_Dat_Tien,_Tan_Phong",7,3.85,750000
D7_0019,Osaka_Ramen_Mi_Nhat__Phu_My_Hung,Restaurant,Japanese,"SD04H,_292_My_Phat,_133_Nguyen_Duc_Canh",7,3.75,175000
D7_0020,Hu_Tieu_Nam_Vang_Tai_Anh__Nguyen_Thi_Thap,Bistro,Vietnamese,"494_Nguyen_Thi_Thap,_P._Tan_Quy",7,3.7,88000
D7_0021,McDonald_Vivo,Restaurant,Asian,"Tang_1__SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.55,330000
D7_0022,Say_Coffee_24h__Nguyen_Thi_Thap,Cafe,Vietnamese,"453_Nguyen_Thi_Thap,_P._Tan_Phong",7,3.85,90000
D7_0023,Bo_La_Lot__Tan_Quy,Restaurant,Vietnamese,"47/20_Duong_So_2,_P._Tan_Quy",7,3.85,77000
D7_0024,Friends_By_Pontian__Mi_Singapore__SC_VivoCity,Bistro,Singapore,"24A_SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.1,75000
D7_0025,Golden_Jade_Restaurant__SC_VivoCity,Restaurant,Chinese,"Tang_1__SC_VivoCity,_1058_Nguyen_Van_Linh,_KP._1,_P._Tan_Phong",7,3.6,250000
D7_0026,Mint__PAUL__Cuisine__Lounge,Restaurant,Vietnamese,"48_Cao_Trieu_Phat,_KP._Hung_Gia_III,_P._Tan_Phong",7,3.85,250000
D7_0027,Sinjeon_Tokbokki__Am_Thuc_Han_Quoc__Duong_So_28,Restaurant,Korean,"92_Duong_So_28,_P._Tan_Phong",7,3.7,350000
D7_0028,Vanie_Nguyen_Bakery,Bakery,Vietnamese,"Thap_5,_Chung_Cu_Riviera_Point,_Nguyen_Van_Tuong,_P._Tan_Phu",7,3.35,124000
D7_0029,Mi_Thom__Noodle_Bar,Bistro,Vietnamese,"462_Le_Van_Luong,_P._Tan_Phong",7,3.7,96000
D7_0030,Bong_Lan_Xa_Xiu,Bakery,Vietnamese,122B_Nguyen_Van_Linh,7,3.4,80000
D7_0031,Banh_Crepe_Sau_Rieng__Chan_Ga_Sa_Tac__Shop_Online,Restaurant,Vietnamese,"169_Duong_So_15,_P._Tan_Quy",7,4.15,99000
D7_0032,Sung_Won_House__Am_Thuc_Han_Quoc,Restaurant,Korean,"137_Duong_So_17,_P._Tan_Quy",7,3.25,114000
D7_0033,Nathalie_Thai,Restaurant,Thailand,"23_Bui_Bang_Doan,_P._Tan_Phong",7,3.6,340000
D7_0034,San_Fu_Lou__Am_Thuc_Quang_Dong__Crescent_Mall,Restaurant,Chinese,"Tang_Tret_Crescent_Mall,_101_Ton_Dat_Tien,_P._Tan_Phu",7,3.55,220000
D7_0035,Nha_Hang_Han_Quoc_Lee_Cho__Hung_Phuoc_2,Restaurant,Korean,48_Hung_Phuoc_2,7,3.7,430000
D7_0036,Mr._Beefsteak__Lam_Van_Ben,Restaurant,French,"285_Lam_Van_Ben,_P._Tan_Quy",7,3.95,150000
