id,Name,Type,Cuisine,Address,District,Rating,Average
D5_0001,Osaka__Com_Tho_Nhat_Ban,Bistro,Japanese,"64_Nguyen_Thoi_Trung,_P._6",5,3.4,40000
D5_0002,Pizza_Hut__Nguyen_Trai,Restaurant,Italian,264266_Nguyen_Trai,5,3.65,240000
D5_0003,Thien_Du_&_Sky_Sushi__Tran_Hung_Dao,Restaurant,Japanese,"1089A_Tran_Hung_Dao,_P._5",5,3.55,70000
D5_0004,Tokori_BBQ__Nha_Hang_Nuong_Nhat_Ban__Ngo_Quyen,Restaurant,Japanese,"105_Ngo_Quyen,_P._11",5,4.15,350000
D5_0005,Texas_Chicken__Nguyen_Van_Cu,Restaurant,USA,217B_Nguyen_Van_Cu,5,3.5,147500
D5_0006,Quan_223__Banh_Flan_Thap_Cam,Restaurant,Vietnamese,223_Tran_Binh_Trong,5,3.4,18500
D5_0007,Lau_Cua_Dat_Mui__Tran_Hung_Dao,Bistro,Vietnamese,"661_Tran_Hung_Dao,_P._1",5,3.55,150000
D5_0008,Banh_Bao_Tho_Phat__Nguyen_Tri_Phuong,Bakery,Vietnamese,"78_Nguyen_Tri_Phuong,_P._7",5,3.4,24000
D5_0009,L'angfarm_Buffet__Tran_Hung_Dao,Restaurant,Vietnamese,"771__773__775_Tran_Hung_Dao,_P._1",5,3.7,64000
D5_0010,Tra_Dao_Momo__Tran_Phu,Cafe,Vietnamese,"401B_Tran_Phu,_P._7",5,3.5,23500
D5_0011,Than_Rong_Mi_Nhat__Ramen,Bistro,Japanese,"245_Tran_Hung_Dao,_P._10",5,3.45,48000
D5_0012,Lau_Nuong_Thai_Lan_So_7__Poi_Pet,Bistro,Thailand,31/A2_Hung_Vuong,5,3.6,65000
D5_0013,Quan_An_Maika__Bun_Thai_&_Com_Tron,Bistro,Vietnamese,"528_Nguyen_Trai,_P._8",5,3.35,35000
D5_0014,Banh_Canh_Cua_14__Tran_Binh_Trong,Bistro,Vietnamese,"221_Tran_Binh_Trong,_P._3",5,3.5,50000
D5_0015,Di_Lan__Cacao_Dua,Restaurant,Vietnamese,"329_Hung_Vuong,_P._9",5,3.55,11500
D5_0016,Musa__Ca_Ri_De_An_Do__Su_Van_Hanh,Bistro,Indian,001_Lo_B_Chung_Cu_Su_Van_Hanh,5,3.3,200000
D5_0017,Tien_Phat__Diem_Tam_Hong_Kong,Bistro,Chinese,"18_Ky_Hoa,_P._11",5,3.65,80000
D5_0018,Khang_Dim_Sum_Bar,Restaurant,Chinese,"Lau_4,_20_Nguyen_Duy_Duong,_P._8",5,3.55,180000
D5_0019,Sushi_M&H__Nguyen_Van_Cu,Bistro,Japanese,"185/2_Nguyen_Van_Cu,_P._2",5,3.2,88500
D5_0020,Bep_Xanh_An_Duyen__Nha_Hang_Chay,Restaurant,Vietnamese,10_Nguyen_Tri_Phuong,5,3.95,140000
D5_0021,Juice_Time__Tra_Dao_&_Tra_Sua_Macchiato,Restaurant,Vietnamese,"118_An_Duong_Vuong,_Phuong_9",5,3.8,21500
D5_0022,SaSin__Mi_Cay_7_Cap_Do_Han_Quoc__An_Duong_Vuong,Bistro,Korean,"292A_An_Duong_Vuong,_P._4",5,3.2,67500
D5_0023,Osu_Foods_&_Drinks__Tran_Hung_Dao,Cafe,Vietnamese,"112_Tran_Hung_Dao,_P._7",5,3.5,35000
D5_0024,Che_Ha_Ky__Chau_Van_Liem,Restaurant,Chinese,"138_Chau_Van_Liem,_P._11",5,3.25,24000
D5_0025,Banh_Trang_Nuong_Da_Lat_NTP,Restaurant,Vietnamese,"285_Hung_Vuong,_P_9",5,3.65,13000
D5_0026,Quan_Sam__Mi_Vit_Tiem_Sui_Cao,Bistro,Vietnamese,409/12_Nguyen_Trai,5,3.3,29500
D5_0027,Che_Tuong_Phong,Cafe,Vietnamese,83_An_Diem,5,3.55,19000
D5_0028,Lac_Kiu__Bach_Tuoc_Cay_Pho_Mai__Nguyen_Trai,Bistro,Korean,"646L_Nguyen_Trai,_P.11",5,3.35,40000
D5_0029,Pho_Le__Nguyen_Trai,Bistro,Vietnamese,"413__415_Nguyen_Trai,_P._7",5,3.3,46500
D5_0030,Dim_Tu_Tac__Nha_Hang_Quang_Dong__Tran_Hung_Dao,Restaurant,Chinese,"29B_Tran_Hung_Dao,_P._6",5,3.75,250000
D5_0031,Tran_Quang_Ky__Vit_Quay_Sot_Tieu_Den,Bistro,Chinese,"390_Tran_Phu,_P._7",5,3.7,150000
D5_0032,Banh_9_Sach__Banh_Sau_Rieng__Shop_Online,Restaurant,Vietnamese,"73_An_Duong_Vuong,_P._8",5,4.45,80000
D5_0033,Lu's_Corner__Hong_Kong_Vietnam,Restaurant,Chinese,"319_Hung_Vuong,_P._9",5,3.8,10500
D5_0034,Ga_ran_va_Mi_Y__Jollibee__Tran_Hung_Dao__HCM,Restaurant,Philippines,"354__356_Tran_Hung_Dao,_P._2",5,3.45,29500
D5_0035,Com_Tam_Cali__Nguyen_Chi_Thanh,Restaurant,Vietnamese,"125_Nguyen_Chi_Thanh,_P._9",5,3.5,45500
D5_0036,Tra_Sua_Chago_Tea_&_Cafe__81_Nguyen_Trai,Cafe,Vietnamese,"81_Nguyen_Trai,_P._2",5,4.3,37500
D5_0037,Lau_Ca_Dan_Ich__Chau_Van_Liem,Bistro,Vietnamese,"99_Chau_Van_Liem,_P._14",5,3.25,80000
D5_0038,Cheese_Coffee__Hong_Bang,Cafe,Vietnamese,"307_Hong_Bang,_P._11",5,3.75,30000
D5_0039,Cacao_Dua_136,Restaurant,Vietnamese,"136/1_Nguyen_Tri_Phuong,_P._9",5,3.15,12500
D5_0040,ABC_Bakery__Nguyen_Trai,Bakery,Vietnamese,"222__231__233_Nguyen_Trai,_P._2",5,3.65,32500
D5_0041,Hai_Thanh__Ha_Cao_&_Xiu_Mai,Restaurant,Chinese,"167_Bui_Huu_Nghia,_P._7",5,3.6,15000
D5_0042,Bo_Nuong_Pho__Nguyen_Chi_Thanh,Bistro,Vietnamese,"189_Nguyen_Chi_Thanh,_P._12",5,3.55,224500
D5_0043,2_Beo__Banh_Sau_Rieng__Shop_Online,Restaurant,Vietnamese,"67_An_Duong_Vuong,_P._8",5,4.95,110000
D5_0044,Quan_Co_Ut__Bo_Ne__Tran_Hung_Dao,Bistro,Vietnamese,"53_Tran_Hung_Dao,_P._6",5,3.25,30000
D5_0045,Sandwich__Hamburger_Chia_Nui__Nguyen_Trai,Bistro,Italian,"56_Tran_Xuan_Hoa,_P._7",5,4.05,20000
D5_0046,Khu_An_Vat_An_Duong_Vuong,Bistro,Vietnamese,An_Duong_Vuong,5,3.4,37500
